ID,Type,SKU,Name,Published,"Is featured?","Visibility in catalog","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Low stock amount","Backorders allowed?","Sold individually?","Weight (kg)","Length (cm)","Width (cm)","Height (cm)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,"Swatches Attributes","Meta: _usa_sale_price_dates","Meta: _usa_sale_price_dates_from","Meta: _usa_sale_price_dates_to","Meta: cwg_total_subscribers","Meta: _aioseo_keywords","Meta: _aioseo_og_article_section","Meta: _aioseo_og_article_tags","Meta: enable_page_count","Meta: enable_page_count_day_wise","Meta: _wp_page_template","Meta: _wc_mmax_prd_opt_enable","Meta: _wc_mmax_max","Meta: _wc_mmax_min","Meta: prod-chart","Meta: wcpa_exclude_global_forms","Meta: _aioseo_title","Meta: _aioseo_description"
\n
\nWe do not accept returns or offer refunds due to high cost of shipping.
\n
\nWe may offer exchanges under limited circumstances. If an item is damaged while transit or does not matches with the order , customers must e-mail their concern with the order number and photographs of the issue , if possible an unpacking video within 7 days of receiving items for an exchange. Items mailed back for exchange must be unworn, undamaged, and in their original packaging. Urboii reserves the right to refuse any exchange where the product returned is not in its original condition. The customer is responsible for all shipping charges.",,,taxable,,1,,,0,0,,,,,1,,499,700,"DÉCOR > Big Hangings, DÉCOR",,,"https://www.urboii.com/wp-content/uploads/2022/01/A-01-13.jpg, https://www.urboii.com/wp-content/uploads/2022/01/B-01-15.jpg, https://www.urboii.com/wp-content/uploads/2022/01/C-01-13.jpg",,,,,,,,,0,,,,,0,,,,,,default,,,,[],
6268,simple,,"Friends Forever Wooden Hanging Photo Display with Clips MW01 - Set of 2 Planks",1,0,visible,"<strong>USUALLY DELIVERED WITHIN 7-10 DAYS</strong>","<strong>Material :</strong> Engineered Pine wood with High Quality Digital Print + comes
\nwith mini wooden pegs
\n
\n<strong>Dimensions :</strong> Refer image
\n
\n<strong>CARE INSTRUCTIONS</strong>
\n
\nDo not wash. Wipe it with a damp cloth for it to last long.
\n
\n<strong>RETURN/ EXCHANGE POLICY</strong>
\n
\nWE DO NOT ACCEPT ANY RETURNS
\nOur products are priced very nominal, all products are manufactured at our workshop not a single piece have been made in an anonymous factory, the end products they have been worked by hand, by a real person. Hence there will be slight variations &amp;amp; natural blemishes which are not product flaws but inherent part of the manufacturing process.
\n
\nWe do not accept returns or offer refunds due to high cost of shipping.
\n
\nWe may offer exchanges under limited circumstances. If an item is damaged while transit or does not matches with the order , customers must e-mail their concern with the order number and photographs of the issue , if possible an unpacking video within 7 days of receiving items for an exchange. Items mailed back for exchange must be unworn, undamaged, and in their original packaging. Urboii reserves the right to refuse any exchange where the product returned is not in its original condition. The customer is responsible for all shipping charges.",,,taxable,,1,,,0,0,,,,,1,,,499,"DÉCOR, DÉCOR > Memory Wall",,,"https://www.urboii.com/wp-content/uploads/2022/01/WH00i-creative-01.jpg, https://www.urboii.com/wp-content/uploads/2022/01/5-01-6.jpg, https://www.urboii.com/wp-content/uploads/2022/01/WH002-creative-01-10.jpg, https://www.urboii.com/wp-content/uploads/2022/01/8-01.jpg",,,,,,,,,0,,,,,0,,,,,,default,,,,[],
6273,simple,,"Sister Special Wooden Hanging Photo Display with Clips MW02 - Set of 2 Planks",1,0,visible,"<strong>USUALLY DELIVERED WITHIN 7-10 DAYS</strong>","<strong>Material :</strong> Engineered Pine wood with High Quality Digital Print + comes
\nwith mini wooden pegs
\n
\n<strong>Dimensions :</strong> Refer image
\n
\n<strong>CARE INSTRUCTIONS</strong>
\n
\nDo not wash. Wipe it with a damp cloth for it to last long.
\n
\n<strong>RETURN/ EXCHANGE POLICY</strong>
\n
\nWE DO NOT ACCEPT ANY RETURNS
\nOur products are priced very nominal, all products are manufactured at our workshop not a single piece have been made in an anonymous factory, the end products they have been worked by hand, by a real person. Hence there will be slight variations &amp;amp; natural blemishes which are not product flaws but inherent part of the manufacturing process.
\n
\nWe do not accept returns or offer refunds due to high cost of shipping.
\n
\nWe may offer exchanges under limited circumstances. If an item is damaged while transit or does not matches with the order , customers must e-mail their concern with the order number and photographs of the issue , if possible an unpacking video within 7 days of receiving items for an exchange. Items mailed back for exchange must be unworn, undamaged, and in their original packaging. Urboii reserves the right to refuse any exchange where the product returned is not in its original condition. The customer is responsible for all shipping charges.",,,taxable,,1,,,0,0,,,,,1,,,499,Uncategorized,,,"https://www.urboii.com/wp-content/uploads/2022/01/WH00i-creative-01-1.jpg, https://www.urboii.com/wp-content/uploads/2022/01/5-01-7.jpg, https://www.urboii.com/wp-content/uploads/2022/01/WH002-creative-01-11.jpg, https://www.urboii.com/wp-content/uploads/2022/01/8-01-1.jpg",,,,,,,,,0,,,,,0,,,,,,default,,,,[],
6278,simple,,"Friends Special Wooden Hanging Photo Display with Clips MW03",1,0,visible,"<strong>USUALLY DELIVERED WITHIN 7-10 DAYS</strong>","<strong>Material :</strong> Engineered Pine wood with High Quality Digital Print + comes
\nwith mini wooden pegs
\n
\n<strong>Dimensions :</strong> Refer image
\n
\n<strong>CARE INSTRUCTIONS</strong>
\n
\nDo not wash. Wipe it with a damp cloth for it to last long.
\n
\n<strong>RETURN/ EXCHANGE POLICY</strong>
\n
\nWE DO NOT ACCEPT ANY RETURNS
\nOur products are priced very nominal, all products are manufactured at our workshop not a single piece have been made in an anonymous factory, the end products they have been worked by hand, by a real person. Hence there will be slight variations &amp;amp; natural blemishes which are not product flaws but inherent part of the manufacturing process.
\n
\nWe do not accept returns or offer refunds due to high cost of shipping.
\n
\nWe may offer exchanges under limited circumstances. If an item is damaged while transit or does not matches with the order , customers must e-mail their concern with the order number and photographs of the issue , if possible an unpacking video within 7 days of receiving items for an exchange. Items mailed back for exchange must be unworn, undamaged, and in their original packaging. Urboii reserves the right to refuse any exchange where the product returned is not in its original condition. The customer is responsible for all shipping charges.",,,taxable,,1,,,0,0,,,,,1,,,499,"DÉCOR, DÉCOR > Memory Wall",,,"https://www.urboii.com/wp-content/uploads/2022/01/WH00i-creative-01-2.jpg, https://www.urboii.com/wp-content/uploads/2022/01/5-01-8.jpg, https://www.urboii.com/wp-content/uploads/2022/01/WH002-creative-01-12.jpg, https://www.urboii.com/wp-content/uploads/2022/01/8-01-2.jpg",,,,,,,,,0,,,,,0,,,,,,default,,,,[],
6283,simple,,"Circular Wooden Wall décor C004 Wanderlust",1,0,visible,"<strong>USUALLY DELIVERED WITHIN 7-10 DAYS</strong>","<strong>Material :</strong> Engineered Pine wood with High Quality Digital Print
\n
\n<strong>Dimensions :</strong> Refer image
\n
\n<strong>CARE INSTRUCTIONS</strong>
\n
\nDo not wash. Wipe it with a damp cloth for it to last long.
\n
\n<strong>RETURN/ EXCHANGE POLICY</strong>
\n
\nWE DO NOT ACCEPT ANY RETURNS
\nOur products are priced very nominal, all products are manufactured at our workshop not a single piece have been made in an anonymous factory, the end products they have been worked by hand, by a real person. Hence there will be slight variations &amp; ; natural blemishes which are not product flaws but inherent part of the manufacturing process.
\n
\nWe do not accept returns or offer refunds due to high cost of shipping.
\n
\nWe may offer exchanges under limited circumstances. If an item is damaged while transit or does not matches with the order , customers must e-mail their concern with the order number and photographs of the issue , if possible an unpacking video within 7 days of receiving items for an exchange. Items mailed back for exchange must be unworn, undamaged, and in their original packaging. Urboii reserves the right to refuse any exchange where the product returned is not in its original condition. The customer is responsible for all shipping charges.",,,taxable,,1,,,0,0,,,,,1,,,339,"DÉCOR, DÉCOR > Frames",,,"https://www.urboii.com/wp-content/uploads/2022/01/01-01-2.jpg, https://www.urboii.com/wp-content/uploads/2022/01/B-01-16.jpg, https://www.urboii.com/wp-content/uploads/2022/01/C-01-14.jpg, https://www.urboii.com/wp-content/uploads/2022/01/H-01.jpg",,,,,,,,,0,,,,,0,,,,,,default,,,,[],
6288,simple,,"Circular Wooden Wall décor C005 Love Special",1,0,visible,"<strong>USUALLY DELIVERED WITHIN 7-10 DAYS</strong>","<strong>Material :</strong> Engineered Pine wood with High Quality Digital Print
\n
\n<strong>Dimensions :</strong> Refer image
\n
\n<strong>CARE INSTRUCTIONS</strong>
\n
\nDo not wash. Wipe it with a damp cloth for it to last long.
\n
\n<strong>RETURN/ EXCHANGE POLICY</strong>
\n
\nWE DO NOT ACCEPT ANY RETURNS
\nOur products are priced very nominal, all products are manufactured at our workshop not a single piece have been made in an anonymous factory, the end products they have been worked by hand, by a real person. Hence there will be slight variations &amp; ; natural blemishes which are not product flaws but inherent part of the manufacturing process.
\n
\nWe do not accept returns or offer refunds due to high cost of shipping.
\n
\nWe may offer exchanges under limited circumstances. If an item is damaged while transit or does not matches with the order , customers must e-mail their concern with the order number and photographs of the issue , if possible an unpacking video within 7 days of receiving items for an exchange. Items mailed back for exchange must be unworn, undamaged, and in their original packaging. Urboii reserves the right to refuse any exchange where the product returned is not in its original condition. The customer is responsible for all shipping charges",,,taxable,,1,,,0,0,,,,,1,,,339,Uncategorized,,,"https://www.urboii.com/wp-content/uploads/2022/01/A-01-14.jpg, https://www.urboii.com/wp-content/uploads/2022/01/B-01-17.jpg, https://www.urboii.com/wp-content/uploads/2022/01/C-01-15.jpg, https://www.urboii.com/wp-content/uploads/2022/01/H-01.jpg",,,,,,,,,0,,,,,0,,,,,,default,,,,[],,,
6292,simple,,"Circular Wooden Wall décor C006 Music love",1,0,visible,"<strong>USUALLY DELIVERED WITHIN 7-10 DAYS</strong>","<strong>Material :</strong> Engineered Pine wood with High Quality Digital Print
\n
\n<strong>Dimensions :</strong> Refer image
\n
\n<strong>CARE INSTRUCTIONS</strong>
\n
\nDo not wash. Wipe it with a damp cloth for it to last long.
\n
\n<strong>RETURN/ EXCHANGE POLICY</strong>
\n
\nWE DO NOT ACCEPT ANY RETURNS
\nOur products are priced very nominal, all products are manufactured at our workshop not a single piece have been made in an anonymous factory, the end products they have been worked by hand, by a real person. Hence there will be slight variations &amp; ; natural blemishes which are not product flaws but inherent part of the manufacturing process.
\n
\nWe do not accept returns or offer refunds due to high cost of shipping.
\n
\nWe may offer exchanges under limited circumstances. If an item is damaged while transit or does not matches with the order , customers must e-mail their concern with the order number and photographs of the issue , if possible an unpacking video within 7 days of receiving items for an exchange. Items mailed back for exchange must be unworn, undamaged, and in their original packaging. Urboii reserves the right to refuse any exchange where the product returned is not in its original condition. The customer is responsible for all shipping charges.",,,taxable,,1,,,0,0,,,,,1,,,339,"DÉCOR, DÉCOR > Frames",,,"https://www.urboii.com/wp-content/uploads/2022/01/A-01-15.jpg, https://www.urboii.com/wp-content/uploads/2022/01/B-01-18.jpg, https://www.urboii.com/wp-content/uploads/2022/01/C-01-16.jpg, https://www.urboii.com/wp-content/uploads/2022/01/4-1.jpg",,,,,,,,,0,,,,,0,,,,,,default,,,,[],,,
6296,simple,,"Circular Wooden Wall décor C007 Yoga Special",1,0,visible,"<strong>USUALLY DELIVERED WITHIN 7-10 DAYS</strong>","<strong>Material :</strong> Engineered Pine wood with High Quality Digital Print
\n
\n<strong>Dimensions :</strong> Refer image
\n
\n<strong>CARE INSTRUCTIONS</strong>
\n
\nDo not wash. Wipe it with a damp cloth for it to last long.
\n
\n<strong>RETURN/ EXCHANGE POLICY</strong>
\n
\nWE DO NOT ACCEPT ANY RETURNS
\nOur products are priced very nominal, all products are manufactured at our workshop not a single piece have been made in an anonymous factory, the end products they have been worked by hand, by a real person. Hence there will be slight variations &amp; ; natural blemishes which are not product flaws but inherent part of the manufacturing process.
\n
\nWe do not accept returns or offer refunds due to high cost of shipping.
\n
\nWe may offer exchanges under limited circumstances. If an item is damaged while transit or does not matches with the order , customers must e-mail their concern with the order number and photographs of the issue , if possible an unpacking video within 7 days of receiving items for an exchange. Items mailed back for exchange must be unworn, undamaged, and in their original packaging. Urboii reserves the right to refuse any exchange where the product returned is not in its original condition. The customer is responsible for all shipping charges",,,taxable,,1,,,0,0,,,,,1,,,339,"DÉCOR, DÉCOR > Frames",,,"https://www.urboii.com/wp-content/uploads/2022/01/A-01-16.jpg, https://www.urboii.com/wp-content/uploads/2022/01/B-01-19.jpg, https://www.urboii.com/wp-content/uploads/2022/01/C-01-17.jpg, https://www.urboii.com/wp-content/uploads/2022/01/H-01.jpg",,,,,,,,,0,,,,,0,,,,,,default,,,,[],,,
6300,simple,,"Circular Wooden Wall décor C008 Unicorn Be Magical",1,0,visible,"<strong>USUALLY DELIVERED WITHIN 7-10 DAYS</strong>","<strong>Material :</strong> Engineered Pine wood with High Quality Digital Print
\n
\n<strong>Dimensions :</strong> Refer image
\n
\n<strong>CARE INSTRUCTIONS</strong>
\n
\nDo not wash. Wipe it with a damp cloth for it to last long.
\n
\n<strong>RETURN/ EXCHANGE POLICY</strong>
\n
\nWE DO NOT ACCEPT ANY RETURNS
\nOur products are priced very nominal, all products are manufactured at our workshop not a single piece have been made in an anonymous factory, the end products they have been worked by hand, by a real person. Hence there will be slight variations &amp; ; natural blemishes which are not product flaws but inherent part of the manufacturing process.
\n
\nWe do not accept returns or offer refunds due to high cost of shipping.
\n
\nWe may offer exchanges under limited circumstances. If an item is damaged while transit or does not matches with the order , customers must e-mail their concern with the order number and photographs of the issue , if possible an unpacking video within 7 days of receiving items for an exchange. Items mailed back for exchange must be unworn, undamaged, and in their original packaging. Urboii reserves the right to refuse any exchange where the product returned is not in its original condition. The customer is responsible for all shipping charges.",,,taxable,,1,,,0,0,,,,,1,,,339,"DÉCOR, DÉCOR > Frames",,,"https://www.urboii.com/wp-content/uploads/2022/01/A-01-17.jpg, https://www.urboii.com/wp-content/uploads/2022/01/B-01-20.jpg, https://www.urboii.com/wp-content/uploads/2022/01/C-01-18.jpg",,,,,,,,,0,,,,,0,,,,,,default,,,,[],,,
6306,simple,,"Home Sweet Home Hanging HS002",1,0,visible,"<strong>USUALLY DELIVERED WITHIN 7-10 DAYS</strong>","<strong>Material :</strong> Engineered Pine wood with High Quality Digital Print
\n
\n<strong>Dimensions :</strong> 11.5 inc X 9.5 inc X 5mm
\n
\n<strong>CARE INSTRUCTIONS</strong>
\n
\nDo not wash. Wipe it with a damp cloth for it to last long.
\n
\n<strong>RETURN/ EXCHANGE POLICY</strong>
\n
\nWE DO NOT ACCEPT ANY RETURNS
\nOur products are priced very nominal, all products are manufactured at our workshop not a single piece have been made in an anonymous factory, the end products they have been worked by hand, by a real person. Hence there will be slight variations &amp;amp; natural blemishes which are not product flaws but inherent part of the manufacturing process.
\n
\nWe do not accept returns or offer refunds due to high cost of shipping.
\n
\nWe may offer exchanges under limited circumstances. If an item is damaged while transit or does not matches with the order , customers must e-mail their concern with the order number and photographs of the issue , if possible an unpacking video within 7 days of receiving items for an exchange. Items mailed back for exchange must be unworn, undamaged, and in their original packaging. Urboii reserves the right to refuse any exchange where the product returned is not in its original condition. The customer is responsible for all shipping charges.",,,taxable,,1,,,0,0,,,,,1,,,295,Uncategorized,,,"https://www.urboii.com/wp-content/uploads/2022/01/HS002-01.jpg, https://www.urboii.com/wp-content/uploads/2022/01/HS002-02.jpg, https://www.urboii.com/wp-content/uploads/2022/01/HS002-04.jpg",,,,,,,,,0,,,,,0,,,,,,default,,,,[],,,
6330,simple,,"Door Entry Hangings – WH009",1,0,visible,"<strong>USUALLY DELIVERED WITHIN 7-10 DAYS</strong>","<strong>Material :</strong> Engineered Pine wood with High Quality Digital Print
\n
\n<strong>Dimensions :</strong> 11.5 inc X 11.5 inc X 5mm
\n
\n<strong>CARE INSTRUCTIONS</strong>
\n
\nDo not wash. Wipe it with a damp cloth for it to last long.
\n
\n<strong>RETURN/ EXCHANGE POLICY</strong>
\n
\nWE DO NOT ACCEPT ANY RETURNS
\nOur products are priced very nominal, all products are manufactured at our workshop not a single piece have been made in an anonymous factory, the end products they have been worked by hand, by a real person. Hence there will be slight variations &amp;amp; natural blemishes which are not product flaws but inherent part of the manufacturing process.
\n
\nWe do not accept returns or offer refunds due to high cost of shipping.
\n
\nWe may offer exchanges under limited circumstances. If an item is damaged while transit or does not matches with the order , customers must e-mail their concern with the order number and photographs of the issue , if possible an unpacking video within 7 days of receiving items for an exchange. Items mailed back for exchange must be unworn, undamaged, and in their original packaging. Urboii reserves the right to refuse any exchange where the product returned is not in its original condition. The customer is responsible for all shipping charges.",,,taxable,,1,,,0,0,,,,,1,,,295,Uncategorized,,,"https://www.urboii.com/wp-content/uploads/2022/01/WH002-creative-01-13.jpg, https://www.urboii.com/wp-content/uploads/2022/01/WH002-creative-02-7.jpg, https://www.urboii.com/wp-content/uploads/2022/01/WH002-creative-04.jpg",,,,,,,,,0,,,,,0,,,,,,default,,,,[],,,
6334,simple,,"Door Entry Hangings – WH010",1,0,visible,"<strong>USUALLY DELIVERED WITHIN 7-10 DAYS</strong>","<strong>Material :</strong> Engineered Pine wood with High Quality Digital Print
\n
\n<strong>Dimensions :</strong> 11.5 inc X 11.5 inc X 5mm
\n
\n<strong>CARE INSTRUCTIONS</strong>
\n
\nDo not wash. Wipe it with a damp cloth for it to last long.
\n
\n<strong>RETURN/ EXCHANGE POLICY</strong>
\n
\nWE DO NOT ACCEPT ANY RETURNS
\nOur products are priced very nominal, all products are manufactured at our workshop not a single piece have been made in an anonymous factory, the end products they have been worked by hand, by a real person. Hence there will be slight variations &amp;amp; natural blemishes which are not product flaws but inherent part of the manufacturing process.
\n
\nWe do not accept returns or offer refunds due to high cost of shipping.
\n
\nWe may offer exchanges under limited circumstances. If an item is damaged while transit or does not matches with the order , customers must e-mail their concern with the order number and photographs of the issue , if possible an unpacking video within 7 days of receiving items for an exchange. Items mailed back for exchange must be unworn, undamaged, and in their original packaging. Urboii reserves the right to refuse any exchange where the product returned is not in its original condition. The customer is responsible for all shipping charges.",,,taxable,,1,,,0,0,,,,,1,,,295,Uncategorized,,,"https://www.urboii.com/wp-content/uploads/2022/01/G001-creative-01.jpg, https://www.urboii.com/wp-content/uploads/2022/01/G001-creative-03.jpg, https://www.urboii.com/wp-content/uploads/2022/01/G001-creative-05.jpg",,,,,,,,,0,,,,,0,,,,,,default,,,,[],,,
6338,simple,,"Door Entry Hangings – WH011",1,0,visible,"<strong>USUALLY DELIVERED WITHIN 7-10 DAYS</strong>","<strong>Material :</strong> Engineered Pine wood with High Quality Digital Print
\n
\n<strong>Dimensions :</strong> 11.5 inc X 8 inc X 5mm
\n
\n<strong>CARE INSTRUCTIONS</strong>
\n
\nDo not wash. Wipe it with a damp cloth for it to last long.
\n
\n<strong>RETURN/ EXCHANGE POLICY</strong>
\n
\nWE DO NOT ACCEPT ANY RETURNS
\nOur products are priced very nominal, all products are manufactured at our workshop not a single piece have been made in an anonymous factory, the end products they have been worked by hand, by a real person. Hence there will be slight variations &amp;amp; natural blemishes which are not product flaws but inherent part of the manufacturing process.
\n
\nWe do not accept returns or offer refunds due to high cost of shipping.
\n
\nWe may offer exchanges under limited circumstances. If an item is damaged while transit or does not matches with the order , customers must e-mail their concern with the order number and photographs of the issue , if possible an unpacking video within 7 days of receiving items for an exchange. Items mailed back for exchange must be unworn, undamaged, and in their original packaging. Urboii reserves the right to refuse any exchange where the product returned is not in its original condition. The customer is responsible for all shipping charges.",,,taxable,,1,,,0,0,,,,,1,,,295,Uncategorized,,,"https://www.urboii.com/wp-content/uploads/2022/01/WH010-creative-01.jpg, https://www.urboii.com/wp-content/uploads/2022/01/WH010-creative-03.jpg, https://www.urboii.com/wp-content/uploads/2022/01/WH010-creative-05.jpg",,,,,,,,,0,,,,,0,,,,,,default,,,,[],,,
6342,simple,,"Door Entry Hangings – WH012",1,0,visible,"<strong>USUALLY DELIVERED WITHIN 7-10 DAYS</strong>","<strong>Material :</strong> Engineered Pine wood with High Quality Digital Print
\n
\n<strong>Dimensions :</strong> 11.5 inc X 11.5 inc X 5mm
\n
\n<strong>CARE INSTRUCTIONS</strong>
\n
\nDo not wash. Wipe it with a damp cloth for it to last long.
\n
\n<strong>RETURN/ EXCHANGE POLICY</strong>
\n
\nWE DO NOT ACCEPT ANY RETURNS
\nOur products are priced very nominal, all products are manufactured at our workshop not a single piece have been made in an anonymous factory, the end products they have been worked by hand, by a real person. Hence there will be slight variations &amp;amp; natural blemishes which are not product flaws but inherent part of the manufacturing process.
\n
\nWe do not accept returns or offer refunds due to high cost of shipping.
\n
\nWe may offer exchanges under limited circumstances. If an item is damaged while transit or does not matches with the order , customers must e-mail their concern with the order number and photographs of the issue , if possible an unpacking video within 7 days of receiving items for an exchange. Items mailed back for exchange must be unworn, undamaged, and in their original packaging. Urboii reserves the right to refuse any exchange where the product returned is not in its original condition. The customer is responsible for all shipping charges.",,,taxable,,1,,,0,0,,,,,1,,,299,Uncategorized,,,"https://www.urboii.com/wp-content/uploads/2022/01/WH002-creative-01-14.jpg, https://www.urboii.com/wp-content/uploads/2022/01/WH002-creative-02-8.jpg, https://www.urboii.com/wp-content/uploads/2022/01/WH002-creative-04-1.jpg",,,,,,,,,0,,,,,0,,,,,,default,,,,[],,"#post_title | #site_title",#post_excerpt
6359,simple,,"Quirky Plaques for Garden G002",1,0,visible,"<strong>USUALLY DELIVERED WITHIN 7-10 DAYS</strong>","<strong>Material :</strong> Engineered Pine wood with High Quality Digital Print
\n
\n<strong>Dimensions :</strong> 11.5inc X 13.5inc
\n
\n<strong>CARE INSTRUCTIONS</strong>
\n
\nDo not wash. Wipe it with a damp cloth for it to last long.
\n
\n<strong>RETURN/ EXCHANGE POLICY</strong>
\n
\nWE DO NOT ACCEPT ANY RETURNS
\nOur products are priced very nominal, all products are manufactured at our workshop not a single piece have been made in an anonymous factory, the end products they have been worked by hand, by a real person. Hence there will be slight variations &amp;amp; natural blemishes which are not product flaws but inherent part of the manufacturing process.
\n
\nWe do not accept returns or offer refunds due to high cost of shipping.
\n
\nWe may offer exchanges under limited circumstances. If an item is damaged while transit or does not matches with the order , customers must e-mail their concern with the order number and photographs of the issue , if possible an unpacking video within 7 days of receiving items for an exchange. Items mailed back for exchange must be unworn, undamaged, and in their original packaging. Urboii reserves the right to refuse any exchange where the product returned is not in its original condition. The customer is responsible for all shipping charges.",,,taxable,,1,,,0,0,,,,,1,,,299,"DÉCOR > Canvas Hangings",,,"https://www.urboii.com/wp-content/uploads/2022/01/G001-creative-01-1.jpg, https://www.urboii.com/wp-content/uploads/2022/01/G001-creative-02.jpg, https://www.urboii.com/wp-content/uploads/2022/01/G001-creative-04.jpg",,,,,,,,,0,,,,,0,,,,,,default,,,,[],,,
6363,simple,,"Quirky Plaques Good Vibes Only GV001",1,0,visible,"<strong>USUALLY DELIVERED WITHIN 7-10 DAYS</strong>","<strong>Material :</strong> Engineered Pine wood with High Quality Digital Print
\n
\n<strong>Dimensions :</strong> 11.5inc X 11.5inc
\n
\n<strong>CARE INSTRUCTIONS</strong>
\n
\nDo not wash. Wipe it with a damp cloth for it to last long.
\n
\n<strong>RETURN/ EXCHANGE POLICY</strong>
\n
\nWE DO NOT ACCEPT ANY RETURNS
\nOur products are priced very nominal, all products are manufactured at our workshop not a single piece have been made in an anonymous factory, the end products they have been worked by hand, by a real person. Hence there will be slight variations &amp;amp; natural blemishes which are not product flaws but inherent part of the manufacturing process.
\n
\nWe do not accept returns or offer refunds due to high cost of shipping.
\n
\nWe may offer exchanges under limited circumstances. If an item is damaged while transit or does not matches with the order , customers must e-mail their concern with the order number and photographs of the issue , if possible an unpacking video within 7 days of receiving items for an exchange. Items mailed back for exchange must be unworn, undamaged, and in their original packaging. Urboii reserves the right to refuse any exchange where the product returned is not in its original condition. The customer is responsible for all shipping charges.",,,taxable,,1,,,0,0,,,,,1,,,295,"DÉCOR > Canvas Hangings, DÉCOR",,,"https://www.urboii.com/wp-content/uploads/2022/01/GV004-creative-01.jpg, https://www.urboii.com/wp-content/uploads/2022/01/GV004-creative-03.jpg, https://www.urboii.com/wp-content/uploads/2022/01/GV004-creative-04.jpg",,,,,,,,,0,,,,,0,,,,,,default,,,,[],,,
6367,simple,,"Quirky Plaques Good Vibes Only GV002",1,0,visible,"<strong>USUALLY DELIVERED WITHIN 7-10 DAYS</strong>","<strong>Material :</strong> Engineered Pine wood with High Quality Digital Print
\n
\n<strong>Dimensions :</strong> 8inc X 9.5inc X 5mm
\n
\n<strong>CARE INSTRUCTIONS</strong>
\n
\nDo not wash. Wipe it with a damp cloth for it to last long.
\n
\n<strong>RETURN/ EXCHANGE POLICY</strong>
\n
\nWE DO NOT ACCEPT ANY RETURNS
\nOur products are priced very nominal, all products are manufactured at our workshop not a single piece have been made in an anonymous factory, the end products they have been worked by hand, by a real person. Hence there will be slight variations &amp;amp; natural blemishes which are not product flaws but inherent part of the manufacturing process.
\n
\nWe do not accept returns or offer refunds due to high cost of shipping.
\n
\nWe may offer exchanges under limited circumstances. If an item is damaged while transit or does not matches with the order , customers must e-mail their concern with the order number and photographs of the issue , if possible an unpacking video within 7 days of receiving items for an exchange. Items mailed back for exchange must be unworn, undamaged, and in their original packaging. Urboii reserves the right to refuse any exchange where the product returned is not in its original condition. The customer is responsible for all shipping charges.",,,taxable,,1,,,0,0,,,,,1,,,295,"DÉCOR > Canvas Hangings, DÉCOR",,,"https://www.urboii.com/wp-content/uploads/2022/01/GV002-creative-01.jpg, https://www.urboii.com/wp-content/uploads/2022/01/GV002-creative-03.jpg, https://www.urboii.com/wp-content/uploads/2022/01/GV002-creative-04.jpg",,,,,,,,,0,,,,,0,,,,,,default,,,,[],,,
6375,simple,,"Quirky Plaques Good Vibes Only GV004",1,0,visible,"<strong>USUALLY DELIVERED WITHIN 7-10 DAYS</strong>","<strong>Material :</strong> Engineered Pine wood with High Quality Digital Print
\n
\n<strong>Dimensions : </strong>11inc X 7inc X 5mm
\n
\n<strong>CARE INSTRUCTIONS</strong>
\n
\nDo not wash. Wipe it with a damp cloth for it to last long.
\n
\n<strong>RETURN/ EXCHANGE POLICY</strong>
\n
\nWE DO NOT ACCEPT ANY RETURNS
\nOur products are priced very nominal, all products are manufactured at our workshop not a single piece have been made in an anonymous factory, the end products they have been worked by hand, by a real person. Hence there will be slight variations &amp;amp; natural blemishes which are not product flaws but inherent part of the manufacturing process.
\n
\nWe do not accept returns or offer refunds due to high cost of shipping.
\n
\nWe may offer exchanges under limited circumstances. If an item is damaged while transit or does not matches with the order , customers must e-mail their concern with the order number and photographs of the issue , if possible an unpacking video within 7 days of receiving items for an exchange. Items mailed back for exchange must be unworn, undamaged, and in their original packaging. Urboii reserves the right to refuse any exchange where the product returned is not in its original condition. The customer is responsible for all shipping charges.",,,taxable,,1,,,0,0,,,,,1,,,249,"DÉCOR > Canvas Hangings, DÉCOR",,,"https://www.urboii.com/wp-content/uploads/2022/01/GV004-creative-01-1.jpg, https://www.urboii.com/wp-content/uploads/2022/01/GV004-creative-03-1.jpg, https://www.urboii.com/wp-content/uploads/2022/01/GV004-creative-04-1.jpg",,,,,,,,,0,,,,,0,,,,,,default,,,,[],,,
6379,simple,,"Quirky Plaques Good Vibes Only GV005",1,0,visible,"<strong>USUALLY DELIVERED WITHIN 7-10 DAYS</strong>","<strong>Material :</strong> Engineered Pine wood with High Quality Digital Print
\n
\n<strong>Dimensions : </strong>8inc X 10inc X 5mm
\n
\n<strong>CARE INSTRUCTIONS</strong>
\n
\nDo not wash. Wipe it with a damp cloth for it to last long.
\n
\n<strong>RETURN/ EXCHANGE POLICY</strong>
\n
\nWE DO NOT ACCEPT ANY RETURNS
\nOur products are priced very nominal, all products are manufactured at our workshop not a single piece have been made in an anonymous factory, the end products they have been worked by hand, by a real person. Hence there will be slight variations &amp;amp; natural blemishes which are not product flaws but inherent part of the manufacturing process.
\n
\nWe do not accept returns or offer refunds due to high cost of shipping.
\n
